LOC_ID                          CLUSTER             P_VALUE             GBL_PVALUE          CLU_OBS             CLU_EXP             CLU_ODE             LOC_OBS             LOC_EXP             LOC_ODE             LOC_X               LOC_Y               GINI_CLUST
119                             1                   0.0540              0.044               34                  14.77               2.30                1                   0.095               10.56               3.12503e+06         1.00865e+07         F 
26                              1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12508e+06         1.00868e+07         F 
2535                            1                   0.0540              0.044               34                  14.77               2.30                0                   0.095               0                   3.12354e+06         1.00828e+07         F 
106                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12514e+06         1.00874e+07         F 
1893                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12473e+06         1.00903e+07         F 
2518                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12201e+06         1.00812e+07         F 
2522                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12201e+06         1.00812e+07         F 
2523                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12201e+06         1.00812e+07         F 
2525                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12201e+06         1.00812e+07         F 
2528                            1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12201e+06         1.00812e+07         F 
33                              1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.12523e+06         1.00878e+07         F 
121                             1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
58                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
63                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
91                              1                   0.0540              0.044               34                  14.77               2.30                n/a                 n/a                 n/a                 3.12521e+06         1.00866e+07         F 
226                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11413e+06         1.008e+07           F 
3204                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.1146e+06          1.00798e+07         F 
3200                            1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11673e+06         1.00794e+07         F 
225                             1                   0.0540              0.044               34                  14.77               2.30                0                   0                   0                   3.11442e+06         1.00798e+07         F 
