Incident_Number,X,Y,Time,Date,Hour,Day,DayN,Month,Year,Council_District,Neighbourhood_Name
20173530049,3118301.027,10057060.94,39:00.0,19/12/2017,39,Tuesday,3,12,2017,3,RIVERSIDE
20181760046,3117928.025,10058205.94,50:00.0,25/06/2018,50,Monday,2,6,2018,3,RIVERSIDE
20182090044,3118282.024,10060482.93,22:00.0,28/07/2018,22,Saturday,7,7,2018,3,RIVERSIDE
20182310041,3119535.024,10058330.93,18:00.0,19/08/2018,18,Sunday,1,8,2018,3,RIVERSIDE
20182360014,3119058.024,10060236.93,08:00.0,24/08/2018,8,Friday,6,8,2018,3,RIVERSIDE
2015630469,3119909.025,10057596.94,00:00.0,03/03/2015,1500,Tuesday,3,3,2015,3,RIVERSIDE
2015331857,3119094.022,10061131.93,50:00.0,02/02/2015,2350,Monday,2,2,2015,3,RIVERSIDE
2015601381,3118633.026,10056886.94,30:00.0,01/03/2015,2130,Sunday,1,3,2015,3,RIVERSIDE
2015630049,3119979.023,10059828.93,21:00.0,04/03/2015,121,Wednesday,4,3,2015,3,RIVERSIDE
20151010288,3121807.021,10060457.93,31:00.0,11/04/2015,231,Saturday,7,4,2015,3,RIVERSIDE
20151520135,3119792.021,10060016.93,06:00.0,01/06/2015,206,Monday,2,6,2015,3,RIVERSIDE
20151591882,3121639.02,10060228.93,11:00.0,08/06/2015,2211,Monday,2,6,2015,3,RIVERSIDE
20151930102,3119774.021,10061171.93,48:00.0,12/07/2015,48,Sunday,1,7,2015,3,RIVERSIDE
20152511899,3119259.023,10059820.93,01:00.0,08/09/2015,2201,Tuesday,3,9,2015,3,RIVERSIDE
20152511631,3120122.022,10059782.93,00:00.0,08/09/2015,1900,Tuesday,3,9,2015,3,RIVERSIDE
20152521113,3120955.023,10059173.93,30:00.0,08/09/2015,1230,Tuesday,3,9,2015,3,RIVERSIDE
20152821968,3120955.023,10059173.93,23:00.0,09/10/2015,2123,Friday,6,10,2015,3,RIVERSIDE
20153110316,3119792.021,10060016.93,00:00.0,07/11/2015,100,Saturday,7,11,2015,3,RIVERSIDE
20153111862,3118073.024,10058996.94,49:00.0,08/11/2015,49,Sunday,1,11,2015,3,RIVERSIDE
